"English","French"
"He is the best {{1::among}} us.","C'est le meilleur d'entre nous."
"He is the best among us.","C'est le meilleur {{1::d'entre}} nous."
"I don't like men like him.","Je n'aime pas les {{1::hommes}} comme lui."
"It's not too {{1::spicy}}?","Ce n'est pas trop épicé ?"
"Who threw the bottle?","Qui a {{1::lancé}} la bouteille ?"
"What are you going to do with it?","{{1::qu'allez-vous}} en faire ?"
"What're you going to do with that?","{{1::qu'allez-vous}} en faire ?"
"I saw a {{1::flock}} of sheep.","J'ai vu un troupeau de moutons."
"The large {{1::cloud}} is black.","Le gros nuage est noir."
"The large cloud is black.","Le gros {{1::nuage}} est noir."
"I {{1::generally}} walk to school.","Généralement, je vais à pied à l'école."
"The {{1::railroad}} station is far from here.","La gare est loin d'ici."
"What will that {{1::achieve}}?","Qu'est-ce que ça produira ?"
"I'll be back in a few {{1::months}}.","Je serai de retour dans quelques mois."
"Don't touch it. leave it as it is.","Ne le touche pas. {{1::laisse-le}} comme il est."
"Don't miss out on this opportunity.","Ne passe pas à côté de cette {{1::opportunité}}."
"We heard the sound of {{1::gunshots}}.","Nous entendîmes le bruit de coups de feu."
"It is a great honor to meet him.","C'est un grand {{1::honneur}} de le rencontrer."
"I don't have any close friends.","Je n'ai aucun ami {{1::intime}}."
"He {{1::swims}} better than i do.","Il nage mieux que moi."
"I will leave as soon as the bell {{1::rings}}.","Je partirai dès que la cloche sonnera."
"The sky is full of stars.","Le ciel est plein {{1::d'étoiles}}."
"Success does not come from {{1::laziness}}.","Le succès n'est pas le fruit de la paresse."
"Success does not come from laziness.","Le succès n'est pas le fruit de la {{1::paresse}}."
"My hobby is {{1::stamp}} collecting.","Mon passe-temps est la collection de timbres."
"The {{1::principal}} wants to talk to you.","Le principal veut vous parler."
"Who made the doll?","Qui a {{1::fabriqué}} la poupée ?"
"Brush off the dust from your shoes.","{{1::enlève}} la poussière de tes chaussures."
"Learning english {{1::requires}} patience.","Apprendre l'anglais demande de la patience."
"He promised to {{1::provide}} information.","Il promit de fournir des informations."
"He promised to provide information.","Il promit de {{1::fournir}} des informations."
"Tom stayed calm.","Tom {{1::resta}} calme."
"This is how i made it.","Voici comment je l'ai {{1::confectionné}}."
"I {{1::generally}} get home at eight.","Je rentre généralement à huit heures."
"What's your {{1::teacher's}} name?","Quel est le nom de ton professeur?"
"They made her go.","Ils la {{1::firent}} partir."
"I don't like eating ice cream in the winter.","Je n'aime pas manger de la glace en {{1::hiver}}."
"We needed to do that.","Nous avons {{1::dû}} le faire."
"Tom translates slowly.","Tom {{1::traduit}} lentement."
"I am to take over my father's business.","Je vais {{1::reprendre}} l'affaire de mon père."
"Tom {{1::sounded}} exhausted.","Tom semblait épuisé."
"He {{1::leaned}} against the wall.","Il s'appuya contre le mur."
"She's very polite.","Elle est fort {{1::polie}}."
"This book {{1::deals}} with china.","Cet ouvrage traite de la chine."
"This book deals with china.","Cet {{1::ouvrage}} traite de la chine."
"There are no other options.","Il n'y a pas d'autres {{1::options}}."
"What did tom drink?","{{1::qu'a}} bu tom ?"
"Don't take me for {{1::granted}}.","Ne me prends pas pour acquis !"
"I have only one flaw.","Je n'ai qu'un seul {{1::défaut}}."
"They are {{1::watering}} the garden.","Ils arrosent le jardin."
"Honesty, i believe, is the best {{1::policy}}.","L'honnêteté, je pense, est la meilleure stratégie."
"I read all kinds of books.","J'ai lu plein de {{1::types}} de livres."
"Who am i {{1::forgetting}}?","Qui est-ce que j'oublie ?"
"Tom seems jealous.","Tom {{1::paraît}} jaloux."
"We're selling the house.","On {{1::vend}} la maison."
"The {{1::scissors}} are not sharp.","Les ciseaux ne coupent pas bien."
"Tom left me.","Tom {{1::m’a}} quitté."
"I felt as if i had no choice.","{{1::j'eus}} l'impression de ne pas avoir le choix."
"You ought to have seen it.","Vous {{1::auriez}} dû le voir."
"You should have seen it.","Vous {{1::auriez}} dû le voir."
"You should have seen him.","Vous {{1::auriez}} dû le voir !"
"What did tom answer?","{{1::qu'a}} répondu tom ?"
"I think your hypothesis is correct.","Je pense que votre {{1::hypothèse}} est correcte."
