"English","French"
"You're starting to {{c::bore}} me.","Tu commences à m'ennuyer."
"You're unsophisticated.","Tu es quelqu'un de {{c::simple}}."
"I'm anything but {{c::bright}}.","Je suis tout sauf intelligent."
"I'm anything but bright.","Je suis tout {{c::sauf}} intelligent."
"I'm over {{c::eighteen}}.","J'ai plus de dix-huit ans."
"I'm over eighteen.","J'ai plus de {{c::dix-huit}} ans."
"Her boyfriend was not {{c::supportive}}.","Son copain ne la soutenait pas."
"I am starting this evening.","Je commence {{c::dès}} ce soir."
"I {{c::slammed}} the door shut.","J'ai claqué la porte."
"Which is brown?","Laquelle est {{c::marron}} ?"
"I know every {{c::inch}} of the town.","Je connais chaque centimètre de la ville."
"I'm afraid of wild animals.","Je crains les animaux {{c::sauvages}}."
"I consider her to be an honest woman.","Je la {{c::considère}} une femme honnête."
"The enemy is weak.","{{c::l'ennemi}} est faible."
"You're a {{c::doll}}!","Vous êtes un amour !"
"Tom was {{c::third}}.","Tom a été troisième."
"Tom was third.","Tom a été {{c::troisième}}."
"Tom got bit.","Tom a été {{c::piqué}}."
"I'm {{c::prettier}} than mary.","Je suis plus jolie que mary."
"Tom was a crusader.","Tom était un {{c::croisé}}."
"Down with {{c::borders}}!","À bas les frontières !"
"Might {{c::makes}} right.","La puissance fait le droit."
"I have an allergy to milk.","Je suis {{c::allergique}} au lait."
"I prefer plain {{c::materials}}.","Je préfère les matières simples."
"I prefer plain {{c::materials}}.","Je préfère les matériaux simples."
"He {{c::acts}} quickly.","Il agit rapidement."
"He acts quickly.","Il {{c::agit}} rapidement."
"{{c::education}} is important.","L'éducation est importante."
"Education is important.","{{c::l'éducation}} est importante."
"I don't want to buy this {{c::carpet}}.","Je ne veux pas acheter ce tapis."
"I don't want to buy this carpet.","Je ne veux pas acheter ce {{c::tapis}}."
"America is beautiful.","{{c::l'amérique}} est magnifique."
"He dropped it.","Il {{c::laissa}} tomber."
"He quit.","Il {{c::laissa}} tomber."
"He is full of new ideas.","Il est plein de nouvelles {{c::idées}}."
"Tom was {{c::dismissed}} from his job.","Tom a été renvoyé."
"Tom was dismissed from his job.","Tom a été {{c::renvoyé}}."
"Tom has been fired.","Tom a été {{c::renvoyé}}."
"Listen, all of you.","{{c::écoutez}}, vous tous."
"Tom was {{c::rejected}}.","Tom a été rejeté."
"Tom was rejected.","Tom a été {{c::rejeté}}."
"Tom was {{c::adopted}}.","Tom a été adopté."
"Tom was adopted.","Tom a été {{c::adopté}}."
"Tom was {{c::recommended}}.","Tom a été recommandé."
"Tom was recommended.","Tom a été {{c::recommandé}}."
"I don't like it in the town in winter.","Je n'aime pas la ville en {{c::hiver}}."
"That hasn't happened.","Cela ne s'est pas {{c::produit}}."
"I prefer plain {{c::materials}}.","Je préfère les matériaux épurés."
"I'm going to file a complaint.","Je vais {{c::déposer}} une plainte."
"Tom has been fired.","Tom a été {{c::licencié}}."
"Tom has been expelled.","Tom a été {{c::suspendu}}."
"It was no problem.","Ce ne {{c::fut}} pas un problème."
"I want a sack of potatoes.","Je veux un sac de {{c::pommes}} de terre."
"I'm {{c::allergic}} to fish.","Je suis allergique au poisson."
"I missed the bus.","J'ai {{c::loupé}} le bus."
"I don't want to spend more than $10.","Je ne veux pas {{c::dépenser}} plus de 10 dollars."
"Tom was {{c::dumped}}.","Tom a été largué."
"Tom was {{c::released}}.","Tom a été libéré."
"I thought tom would want the work.","Je pensais que tom {{c::voudrait}} le travail."
"Tom is nearby.","Tom est dans les {{c::environs}}."
"They called it {{c::mass}} murder.","Ils le qualifièrent de meurtre de masse."
"Tom was {{c::stabbed}} with a knife.","Tom a été poignardé."
"I want to buy you a drink.","Je veux vous {{c::offrir}} un verre."
"{{c::grandma}} passed away.","Grand-mère est décédée."
"Grandma passed away.","Grand-mère est {{c::décédée}}."
"Tom was {{c::kidnapped}}.","Tom a été kidnappé."
"Tom has been {{c::kidnapped}}.","Tom a été kidnappé."
"Tom got {{c::kidnapped}}.","Tom a été kidnappé."
"This is the house where my uncle lives.","C'est la maison de mon {{c::oncle}}."
"Tom was {{c::dismissed}}.","Tom a été réformé."
"I do what is {{c::required}}.","Je fais ce qui est requis."
"I knew you'd enjoy the {{c::concert}}.","Je savais que vous apprécieriez le concert."
"Whatever {{c::floats}} your boat.","Comme vous voulez."
"{{c::as}} you like.","Comme vous voulez."
"Tom doesn't kill {{c::animals}}.","Tom ne tue pas les animaux."
"I went to the {{c::zoo}}.","Je suis allée au zoo."
"I went to the zoo.","Je suis allée au {{c::zoo}}."
"Lying is {{c::shameful}}.","Mentir est honteux."
"He {{c::cared}}.","Il s'en souciait."
"I'm having a {{c::rough}} week.","Je passe une semaine difficile."
"{{c::plot}} is important!","L'intrigue est importante !"
"I think {{c::aliens}} exist.","Je pense que les extraterrestres existent."
"{{c::jim}} is canadian.","Jim est canadien."
"There are no flowers here.","Il n'y a pas de {{c::fleurs}} ici."
"He has recently returned from france.","Il est revenu {{c::récemment}} de france."
"Why not ring her up now?","Pourquoi ne pas la {{c::sonner}} maintenant ?"
"I take back what i said.","Je {{c::retire}} ce que j’ai dit."
"He is sure of {{c::passing}} the examination.","Il est certain de réussir l'examen."
"I thought i could deal with it.","Je pensais que je pourrais m'en {{c::charger}}."
"I just got an idea.","Je viens {{c::d'avoir}} une idée."
"I don't know all the students.","Je ne connais pas tous les {{c::étudiants}}."
"I hadn't planned to tell you.","Je n'avais pas prévu de te le {{c::raconter}}."
"{{c::nobody's}} looking for us.","Personne ne nous cherche."
"I found it necessary to get {{c::assistance}}.","J'estimai nécessaire de requérir de l'assistance."
"{{c::judy}} is smart.","Judy est intelligente."
"We are to eat at {{c::six}}.","Nous mangerons à 6 heures."
"I'm heartbroken.","J'ai le cœur {{c::brisé}}."
"Smoking is {{c::strictly}} prohibited.","Il est strictement interdit de fumer."
"We close at 7 {{c::p}}.m.","Nous fermons à 19 heures."
"They didn't see it.","Ils ne {{c::l'ont}} pas vu."
