"English","French"
"The dress is green.","La robe est {{1::verte}}."
"{{1::complete}} the sentence.","Complétez la phrase."
"Here's the bill.","Voici la {{1::note}}."
"Here is the bill.","Voici la {{1::note}}."
"The road is {{1::blocked}}.","La route est bloquée."
"Tom is {{1::john's}} twin.","Tom est le jumeau de john."
"The {{1::post}} office is closed.","La poste est fermée."
"The road is {{1::damaged}}.","La route est endommagée."
"The {{1::cherry}} is red.","La cerise est rouge."
"The beer's very cold.","La bière est {{1::glacée}}."
"The road is {{1::icy}}.","La route est verglacée."
"The box is {{1::rotten}}.","La boîte est pourrie."
"The tv is {{1::broken}}.","La télé est cassée."
"The road is {{1::slippery}}.","La route est glissante."
"I don't have any experience.","Je n'ai aucune {{1::expérience}}."
"I'm not {{1::experienced}} enough.","Je ne suis pas assez expérimenté."
"What do you see in her?","Que lui {{1::trouves-tu}} ?"
"What do you see in him?","Que lui {{1::trouves-tu}} ?"
"I want a {{1::piece}} of cake.","Je veux un morceau de gâteau."
"I want a piece of cake.","Je veux un {{1::morceau}} de gâteau."
"I want a quart of milk.","Je veux un {{1::quart}} de lait."
"I can handle this.","Je peux m'en {{1::occuper}}."
"I can take care of it.","Je peux m'en {{1::occuper}}."
"What do you see in her?","Que lui {{1::trouvez-vous}} ?"
"What do you see in him?","Que lui {{1::trouvez-vous}} ?"
"I'll be your teacher.","Je serai ton {{1::maître}}."
"The {{1::translation}} is impossible.","La traduction est impossible."
"The translation is impossible.","La {{1::traduction}} est impossible."
"The {{1::translation}} isn't possible.","La traduction est impossible."
"The translation isn't possible.","La {{1::traduction}} est impossible."
"The river is {{1::frozen}}.","La rivière est gelée."
"Long live france.","{{1::vive}} la france."
"May i set the table?","Je peux {{1::mettre}} la table ?"
"I want a {{1::sack}} of potatoes.","Je veux un sac de patates."
"I can handle this.","Je peux m'en {{1::charger}}."
"I remember that {{1::speech}}.","Je me souviens de ce discours."
"I remember that speech.","Je me souviens de ce {{1::discours}}."
"The meat is tough.","La viande est {{1::dure}}."
"I'll be your teacher.","Je serai ton {{1::instituteur}}."
"The meat is expensive.","La viande est {{1::chère}}."
"The {{1::bottle}} is full.","La bouteille est pleine."
"The bottle is full.","La {{1::bouteille}} est pleine."
"Thought is free.","La {{1::pensée}} est libre."
"The light is on.","La lumière est {{1::allumée}}."
"The {{1::sea}} is blue.","La mer est bleue."
"The sea is blue.","La mer est {{1::bleue}}."
"You don't have the time.","Tu {{1::n'as}} pas le temps."
"The {{1::sea}} is cold.","La mer est froide."
"The sea is cold.","La mer est {{1::froide}}."
"The end is nigh.","La fin {{1::approche}}."
"Call {{1::security}}!","Appelle la sécurité !"
"I can't go on with this.","Je ne peux pas {{1::continuer}} ça."
"Here's the {{1::translation}}.","Voici la traduction."
"The {{1::jury}} is still out.","La décision est pendante."
"He {{1::plays}} it smart!","Il la joue fine !"
"The tv's on.","La télé est {{1::allumée}}."
"I have no excuse.","Je n'ai aucune {{1::excuse}}."
"The soup is hot.","La soupe est {{1::chaude}}."
"Give me {{1::half}} of it.","Donne-moi la moitié."
"Give me half of it.","Donne-moi la {{1::moitié}}."
"Give me half.","Donne-moi la {{1::moitié}}."
"The sea is green.","La mer est {{1::verte}}."
"He is not coming, apparently.","{{1::apparemment}}, il ne vient pas."
"The sea is down.","La mer est {{1::basse}}."
"He laid {{1::claim}} to the land.","Il revendiqua la terre."
"I was {{1::hoping}} i'd see her again.","J'espérais la revoir."
"I was hoping i'd see her again.","{{1::j'espérais}} la revoir."
"I can't accept this.","Je ne peux pas {{1::accepter}} ça."
"What did i do wrong?","{{1::qu'ai-je}} fait de mal ?"
"What have i done wrong?","{{1::qu'ai-je}} fait de mal ?"
"I remember that feeling.","Je me souviens de ce {{1::sentiment}}."
"I don't have any objections.","Je n'ai aucune {{1::objection}}."
"I have no objections.","Je n'ai aucune {{1::objection}}."
"It is a {{1::sharp}} pain.","La douleur est vive."
"It is a sharp pain.","La douleur est {{1::vive}}."
"I remember this {{1::poem}}.","Je me souviens de ce poème."
"I remember this poem.","Je me souviens de ce {{1::poème}}."
"The universe has no boundaries.","L'univers n'a pas de {{1::limites}}."
"The universe is endless.","L'univers n'a pas de {{1::limites}}."
"The {{1::universe}} has no end.","L'univers n'a pas de limites."
"The universe has no end.","L'univers n'a pas de {{1::limites}}."
"I brought you some water.","Je vous ai {{1::apporté}} de l'eau."
"The apple is sweet.","La pomme est {{1::douce}}."
"The apple {{1::tastes}} sweet.","La pomme est douce."
"Turn off the tv.","{{1::éteins}} la télévision."
"Turn off the telly.","{{1::éteins}} la télévision."
"I've known that all along.","Je l'ai toujours {{1::su}}."
"The {{1::cup}} is full!","La coupe est pleine !"
"I'm not {{1::entirely}} sure.","Je ne suis pas entièrement sûr."
"I'm not entirely sure.","Je ne suis pas {{1::entièrement}} sûr."
"The sea came into {{1::sight}}.","La mer est apparue."
"The sea came into sight.","La mer est {{1::apparue}}."
"Art has no {{1::borders}}.","L'art n'a pas de frontières."
"Meat's scarce.","La viande est {{1::rare}}."
"Get the {{1::hell}} out my way!","Dégage de mon chemin !"
"Get the hell out my way!","{{1::dégage}} de mon chemin !"
"I love you more than anyone {{1::else}}.","Je t'aime plus que quiconque."
"I'd love to meet her.","{{1::j'adorerais}} la rencontrer."
"I think they're lying.","Je pense qu'ils {{1::mentent}}."
"Tom is the man of the {{1::hour}}.","Tom est l'homme de la situation."
