"English","French"
"I can hear you.","Je peux vous {{c::entendre}}."
"We can't.","Nous ne {{c::pouvons}} pas."
"See you {{c::tonight}}.","À ce soir."
"See you tonight.","À ce {{c::soir}}."
"I am a {{c::girl}}.","Je suis une fille."
"I am a girl.","Je suis une {{c::fille}}."
"I'm a girl.","Je suis une {{c::fille}}."
"I don't like {{c::tea}}.","Je n'aime pas le thé."
"I don't like tea.","Je n'aime pas le {{c::thé}}."
"I am a {{c::woman}}.","Je suis une femme."
"I am a woman.","Je suis une {{c::femme}}."
"I'm a {{c::woman}}.","Je suis une femme."
"I don't like {{c::wine}}.","Je n'aime pas le vin."
"I don't like wine.","Je n'aime pas le {{c::vin}}."
"I don't like red.","Je n'aime pas le {{c::rouge}}."
"I don't {{c::enjoy}} tennis.","Je n'aime pas le tennis."
"I don't enjoy tennis.","Je n'aime pas le {{c::tennis}}."
"I want a {{c::dog}}.","Je veux un chien."
"I want a dog.","Je veux un {{c::chien}}."
"I don't like {{c::mondays}}.","Je n'aime pas le lundi."
"I can protect you.","Je peux vous {{c::protéger}}."
"I'm {{c::bloody}} freezing.","Je me les caille."
"May i give you a kiss?","Je peux vous {{c::embrasser}} ?"
"May i come {{c::along}} with you?","Je peux vous accompagner ?"
"May i come along with you?","Je peux vous {{c::accompagner}} ?"
"I do not like {{c::spring}}.","Je n'aime pas le printemps."
"I do not like spring.","Je n'aime pas le {{c::printemps}}."
"I don't like {{c::spring}}.","Je n'aime pas le printemps."
"I don't like spring.","Je n'aime pas le {{c::printemps}}."
"I saw you.","Je vous {{c::ai}} vu."
"I don't like {{c::chocolate}}.","Je n'aime pas le chocolat."
"I don't like chocolate.","Je n'aime pas le {{c::chocolat}}."
"I don't like chocolates.","Je n'aime pas le {{c::chocolat}}."
"I don't like {{c::silence}}.","Je n'aime pas le silence."
"I don't like silence.","Je n'aime pas le {{c::silence}}."
"I don't like {{c::cheese}}.","Je n'aime pas le fromage."
"I don't like cheese.","Je n'aime pas le {{c::fromage}}."
"I have a {{c::dictionary}}.","J'ai le dictionnaire."
"I have a dictionary.","J'ai le {{c::dictionnaire}}."
"I have the {{c::dictionary}}.","J'ai le dictionnaire."
"I have the dictionary.","J'ai le {{c::dictionnaire}}."
"I don't like {{c::sand}}.","Je n'aime pas le sable."
"I don't like sand.","Je n'aime pas le {{c::sable}}."
"I don't like {{c::beef}}.","Je n'aime pas le bœuf."
"I don't like beef.","Je n'aime pas le {{c::bœuf}}."
"I don't like {{c::sushi}}.","Je n'aime pas le sushi."
"I want to see tom once more.","Je veux {{c::revoir}} tom."
"I want to see tom again.","Je veux {{c::revoir}} tom."
"{{c::thanks}} a lot!","Je vous remercie beaucoup !"
"I don't like coffee.","Je {{c::n'apprécie}} pas le café."
"We don't know.","Nous ne {{c::savons}} pas."
"He is {{c::riding}} a bicycle.","Il est à vélo."
"He is riding a bicycle.","Il est à {{c::vélo}}."
"I do not like {{c::music}}.","Je n'aime pas la musique."
"I do not like music.","Je n'aime pas la {{c::musique}}."
"I love you all.","Je vous {{c::adore}} tous."
"I love all of you.","Je vous {{c::adore}} tous."
"We're not eating.","Nous ne {{c::mangeons}} pas."
"I want a {{c::friend}}.","Je veux un ami."
"I want a friend.","Je veux un {{c::ami}}."
"We're not leaving.","Nous ne {{c::partons}} pas."
"Don't look for us.","Ne nous {{c::cherchez}} pas !"
"{{c::whose}} is it?","C'est à qui ?"
"Whose is it?","C'est à {{c::qui}} ?"
"{{c::whose}} go is it?","C'est à qui ?"
"Whose go is it?","C'est à {{c::qui}} ?"
"We're not watching.","Nous ne {{c::regardons}} pas."
"Don't forget us.","Ne nous {{c::oubliez}} pas."
"We're not staying.","Nous ne {{c::restons}} pas."
"He laughed at me.","Il {{c::rit}} de moi."
"Let us not forget about {{c::ourselves}}!","Ne nous oublions pas !"
"Don't {{c::underestimate}} us.","Ne nous sous-estime pas."
"Don't {{c::underestimate}} us!","Ne nous sous-estime pas !"
"What do you think about {{c::tatoeba}}?","Que pensez-vous de tatoeba ?"
"What do you think about tatoeba?","Que pensez-vous de {{c::tatoeba}} ?"
"Let's not get {{c::carried}} away.","Ne nous emballons pas !"
"Let's not get ahead of {{c::ourselves}}.","Ne nous emballons pas."
"Let's not {{c::kid}} each other.","Ne nous leurrons pas."
"Let's not get into an {{c::argument}}.","Ne nous disputons pas."
"We're not getting any {{c::younger}}.","Nous ne rajeunissons pas."
"We're not {{c::dating}}.","Nous ne fricotons pas."
"Let's not kid {{c::ourselves}}.","Ne nous fourvoyons pas !"
"Let's take it {{c::easy}}.","Ne nous énervons pas."
"We're not {{c::blaming}} you.","Nous ne t'accusons pas."
"I don't like {{c::snow}}.","Je n'aime pas la neige."
"{{c::but}} i don't want to.","Mais je ne veux pas."
"But i don't want to.","{{c::mais}} je ne veux pas."
"What do you think of these?","Que penses-tu de {{c::ceux-ci}} ?"
"I do not like the {{c::rain}}.","Je n'aime pas la pluie."
"I do not like the rain.","Je n'aime pas la {{c::pluie}}."
"I don't like {{c::rain}}.","Je n'aime pas la pluie."
"I don't like rain.","Je n'aime pas la {{c::pluie}}."
"I count on tom.","Je {{c::compte}} sur tom."
"Count from 10 down to {{c::zero}}.","Décomptez de 10 à zéro."
"What do you think of these?","Que penses-tu de {{c::celles-ci}} ?"
"I want to kiss tom.","Je veux {{c::embrasser}} tom."
"What do you think of these?","Que pensez-vous de {{c::ceux-ci}} ?"
"I'm a {{c::friend}}.","Je suis une amie."
"I'm a friend.","Je suis une {{c::amie}}."
"I don't like the {{c::beach}}.","Je n'aime pas la plage."
