"English","French"
"I will never have a {{c::daughter}}.","Je n'aurai jamais de fille."
"I know her {{c::slightly}}.","Je la connais un peu."
"I told you to wait for me.","Je t'ai dit de {{c::m'attendre}}."
"You have the {{c::floor}}.","La parole est à vous."
"You have the floor.","La {{c::parole}} est à vous."
"I just got out of {{c::jail}}.","Je viens de sortir de prison."
"Luck doesn't {{c::exist}}.","La chance n'existe pas."
"Luck doesn't exist.","La chance {{c::n'existe}} pas."
"It's my {{c::treat}}.","Je vous paye la traite."
"It's my treat.","Je vous {{c::paye}} la traite."
"I don't {{c::blame}} you.","Je ne te le reproche pas."
"I don't blame you.","Je ne te le {{c::reproche}} pas."
"The {{c::victory}} is yours.","La victoire est à vous."
"The victory is yours.","La {{c::victoire}} est à vous."
"I've just finished lunch.","Je viens de {{c::finir}} de déjeuner."
"I am very tall.","Je suis très {{c::grande}}."
"I just moved here.","Je viens de {{c::déménager}} ici."
"I'll show you around the {{c::town}}.","Je vous montrerai la bourgade."
"I heard it from you.","Je l'ai {{c::appris}} de toi."
"I {{c::learned}} it from you.","Je l'ai appris de toi."
"I learned it from you.","Je l'ai {{c::appris}} de toi."
"He came out of the room.","Il {{c::sortit}} de la chambre."
"I have {{c::plenty}} of money.","Je dispose de beaucoup d'argent."
"I have {{c::lots}} of money.","Je dispose de beaucoup d'argent."
"I've got {{c::plenty}} of money.","Je dispose de beaucoup d'argent."
"{{c::actually}}, that's what i thought.","C'est ce que je pensais."
"Actually, that's what i thought.","C'est ce que je {{c::pensais}}."
"That's what i {{c::thought}}.","C'est ce que je pensais."
"That's what i thought.","C'est ce que je {{c::pensais}}."
"Don't open the {{c::window}}.","N'ouvrez pas la fenêtre."
"Don't open the window.","{{c::n'ouvrez}} pas la fenêtre."
"Don't open the {{c::window}}!","N'ouvrez pas la fenêtre."
"Don't open the window!","{{c::n'ouvrez}} pas la fenêtre."
"Don't open the {{c::window}}!","N'ouvre pas la fenêtre !"
"Don't open the window!","{{c::n'ouvre}} pas la fenêtre !"
"I sense a {{c::victory}}.","Je sens une victoire."
"I sense a victory.","Je sens une {{c::victoire}}."
"I'll ask around.","Je {{c::demanderai}} autour de moi."
"Tom hasn't got a {{c::television}}.","Tom n’a pas de téléviseur."
"Tom hasn't got a television.","Tom {{c::n’a}} pas de téléviseur."
"Don't call the {{c::police}}.","N'appelez pas la police."
"Don't call the {{c::police}}.","N'appelle pas la police."
"I wanted a {{c::jacket}}.","Je voulais une veste."
"I wanted a jacket.","Je voulais une {{c::veste}}."
"Don't watch {{c::tv}}.","N'écoute pas la télévision."
"I'm home.","Je suis {{c::chez}} moi."
"I'm at my {{c::place}}.","Je suis chez moi."
"I'm at my place.","Je suis {{c::chez}} moi."
"I'm leaving this {{c::group}}.","Je quitte ce groupe."
"I have just returned from {{c::britain}}.","Je viens de rentrer de grande-bretagne."
"I'm busy as a {{c::bee}}.","Je suis très occupé."
"I read, so i {{c::translate}}.","Je lis, donc je traduis."
"I read, so i translate.","Je lis, donc je {{c::traduis}}."
"I don't like {{c::homework}}.","Je n'aime pas les devoirs."
"I don't like homework.","Je n'aime pas les {{c::devoirs}}."
"You love them.","Vous les {{c::aimez}}."
"He {{c::looks}} down on her.","Il la regarde de haut."
"He went out of the {{c::room}}.","Il sortit de la pièce."
"He went out of the room.","Il {{c::sortit}} de la pièce."
"I don't like dogs.","Je n'aime pas les {{c::chiens}}."
"Don't turn off the {{c::light}}.","N'éteins pas la lumière."
"Don't {{c::switch}} the light off.","N'éteins pas la lumière."
"Don't turn out the {{c::light}}.","N'éteins pas la lumière."
"I don't like {{c::cats}}.","Je n'aime pas les chats."
"I don't like cats.","Je n'aime pas les {{c::chats}}."
"I don't like the {{c::cats}}.","Je n'aime pas les chats."
"I don't like the cats.","Je n'aime pas les {{c::chats}}."
"I don't like {{c::apples}}.","Je n'aime pas les pommes."
"I don't like apples.","Je n'aime pas les {{c::pommes}}."
"I am like you.","Je suis {{c::comme}} toi."
"I don't like {{c::animals}}.","Je n'aime pas les animaux."
