"English","French"
"I'll show you.","Je te {{c::montrerai}}."
"I greet you.","Je te {{c::salue}}."
"You're not {{c::listening}}!","Vous n'écoutez pas !"
"You're not {{c::helping}}.","Vous n'aidez pas."
"I'll {{c::find}} you.","Je te trouverai."
"I'll find you.","Je te {{c::trouverai}}."
"I outrank you.","Je te {{c::dépasse}}."
"I'll {{c::ring}} you back.","Je te rappellerai."
"I'll ring you back.","Je te {{c::rappellerai}}."
"I'll be {{c::right}} there.","Je te surveille."
"I'll be right there.","Je te {{c::surveille}}."
"I {{c::forgive}} you.","Je te pardonne."
"I'll give you a {{c::lift}}.","Je te conduirai."
"I'll {{c::forgive}} you.","Je te pardonnerai."
"Do you {{c::fancy}} me?","Je te plais ?"
"I'll be {{c::checking}} on you.","Je te surveillerai."
"I'm {{c::letting}} you go.","Je te vire."
"I'll {{c::introduce}} you.","Je te présenterai."
"I'll give you a {{c::ride}}.","Je te dépose."
"I {{c::rape}} you.","Je te viole."
"I'll {{c::save}} you.","Je te sauverai."
"I'll {{c::send}} it to you.","Je te l'enverrai."
"I'll give you a {{c::ride}}.","Je te déposerai."
"I'll {{c::set}} you free.","Je te libèrerai."
"I'll {{c::guide}} you.","Je te guiderai."
"I will {{c::rape}} you.","Je te violerai."
"I will {{c::teach}} you.","Je te l'enseignerai."
"I work out.","Je fais de {{c::l'exercice}}."
"I {{c::exercise}}.","Je fais de l'exercice."
"I exercise.","Je fais de {{c::l'exercice}}."
"I want to eat.","Je veux {{c::manger}}."
"I'm {{c::fine}}.","Je vais bien."
"I'm fine.","Je {{c::vais}} bien."
"It's all {{c::right}} with me.","Je vais bien."
"It's all right with me.","Je {{c::vais}} bien."
"I'm {{c::ok}}.","Je vais bien."
"I'm ok.","Je {{c::vais}} bien."
"I'm all {{c::right}}.","Je vais bien."
"I'm {{c::okay}}.","Je vais bien."
"I'm {{c::well}}.","Je vais bien."
"I am {{c::okay}}.","Je vais bien."
"I'm doing {{c::fine}}.","Je vais bien."
"I'm {{c::alright}}.","Je vais bien."
"I'm doing {{c::ok}}.","Je vais bien."
"I want to {{c::go}}.","Je veux partir."
"I want to go.","Je veux {{c::partir}}."
"I don't have {{c::anybody}}.","Je n'ai personne."
"I don't have anybody.","Je n'ai {{c::personne}}."
"I am from {{c::france}}.","Je viens de france."
"I am from france.","Je viens de {{c::france}}."
"I'm from {{c::france}}.","Je viens de france."
"I'm from france.","Je viens de {{c::france}}."
"I come from {{c::france}}.","Je viens de france."
"I come from france.","Je viens de {{c::france}}."
"I drink water.","Je {{c::bois}} de l'eau."
"I {{c::lend}} money.","Je prête de l'argent."
"I lend money.","Je {{c::prête}} de l'argent."
"I've just come back.","Je viens de {{c::rentrer}}."
"I have just {{c::returned}}.","Je viens de rentrer."
"I have just returned.","Je viens de {{c::rentrer}}."
"I just got back.","Je viens de {{c::rentrer}}."
"This is {{c::required}}.","Il le faut."
"This is required.","Il le {{c::faut}}."
"I'm from {{c::tokyo}}.","Je viens de tokyo."
"I'm from tokyo.","Je viens de {{c::tokyo}}."
"I want to come.","Je veux {{c::venir}}."
"I want to stay.","Je veux {{c::rester}}."
"I come from {{c::china}}.","Je viens de chine."
"I come from china.","Je viens de {{c::chine}}."
"I am from {{c::china}}.","Je viens de chine."
"I am from china.","Je viens de {{c::chine}}."
"I'm from {{c::kyoto}}.","Je viens de kyoto."
"I'm from kyoto.","Je viens de {{c::kyoto}}."
"I just {{c::finished}}.","Je viens de terminer."
"I just finished.","Je viens de {{c::terminer}}."
"I am from {{c::russia}}.","Je viens de russie."
"I am from russia.","Je viens de {{c::russie}}."
"I'm from {{c::greece}}.","Je viens de grèce."
"I'm from greece.","Je viens de {{c::grèce}}."
"I'm from {{c::turkey}}.","Je viens de turquie."
"I'm from turkey.","Je viens de {{c::turquie}}."
"I'm from {{c::sweden}}.","Je viens de suède."
"I'm from sweden.","Je viens de {{c::suède}}."
"I just {{c::opened}} it.","Je viens de l'ouvrir."
"I lack {{c::confidence}}.","Je manque de confiance."
"I lack confidence.","Je {{c::manque}} de confiance."
"I just {{c::made}} that up.","Je viens de l'inventer."
"He {{c::speaks}}.","Il parle."
"I {{c::refuse}} to work.","Je refuse de travailler."
"I refuse to work.","Je {{c::refuse}} de travailler."
"I want to {{c::play}}.","Je veux jouer."
"I want to play.","Je veux {{c::jouer}}."
"Tom does that.","Tom le {{c::fait}}."
"I have {{c::food}}.","Je dispose de nourriture."
"I'm {{c::freezing}} cold.","Je crève de froid."
"I'm freezing cold.","Je {{c::crève}} de froid."
"I {{c::pretended}} to work.","Je feignis de travailler."
"I want to help.","Je veux {{c::aider}}."
"I {{c::refrain}} from drinking.","Je m'abstiens de boire."
"I {{c::continue}} singing.","Je continue de chanter."
