"English","French"
"The child is suffering from the heat.","La {{1::gosse}} souffre de la chaleur."
"I'm wearing {{1::sunglasses}}.","Je porte des lunettes de soleil."
"You'll find everything.","Vous {{1::trouverez}} tout."
"I want to sleep for a {{1::while}}.","Je veux dormir un moment."
"I fear for the future of {{1::humanity}}.","Je crains pour l'avenir de l'humanité."
"I fear for the future of humanity.","Je crains pour l'avenir de {{1::l'humanité}}."
"I fear for the future of {{1::mankind}}.","Je crains pour l'avenir de l'humanité."
"I fear for the future of mankind.","Je crains pour l'avenir de {{1::l'humanité}}."
"He arrived on {{1::tuesday}}.","Il est arrivé mardi."
"He arrived on tuesday.","Il est arrivé {{1::mardi}}."
"{{1::haste}} makes waste.","La vitesse crée de la perte."
"He has gone to {{1::hokkaido}}.","Il est allé à hokkaïdo."
"Tom {{1::remembers}} you.","Tom se souvient de toi."
"Tom remembers you.","Tom se {{1::souvient}} de toi."
"What do you think you'd do?","Que pensez-vous que vous {{1::feriez}} ?"
"I've already paid you.","Je vous ai déjà {{1::payés}}."
"I make you nervous, don't i?","Je vous rends {{1::nerveuse}}, n'est-ce pas ?"
"I can't say the opposite.","Je ne peux pas dire le {{1::contraire}}."
"I haven't got the {{1::balls}} and i know it.","Je n'ai pas de couilles et je l'assume."
"He has the same idea.","Il a la même {{1::idée}}."
"You're loaded.","T'es pleine de {{1::fric}}."
"I'm {{1::healthy}}.","Je suis en bonne santé."
"I'm healthy.","Je suis en bonne {{1::santé}}."
"I'm in good {{1::health}}.","Je suis en bonne santé."
"I am in good {{1::health}}.","Je suis en bonne santé."
"He's a good {{1::swimmer}}.","Il nage bien."
"You need this.","Tu {{1::as}} besoin de ça."
"Let's hope for good {{1::results}}.","Espérons de bons résultats."
"Many {{1::trees}} fell down.","De nombreux arbres churent."
"Algeria {{1::produces}} steel.","L'algérie produit de l'acier."
"I'll drive you {{1::somewhere}}.","Je vous conduirai quelque part."
"I want to eat a {{1::steak}}.","Je veux manger un steak."
"I want to eat {{1::steak}}.","Je veux manger un steak."
"This {{1::tastes}} like tea.","Ça a goût de thé."
"The important thing is to {{1::participate}}.","L’important, c’est de participer."
"Don't talk {{1::during}} class.","Ne parle pas en cours !"
"I got {{1::arrested}}.","Je me suis fait arrêter."
"I {{1::figured}} you would understand.","J'imaginais que vous comprendriez."
"He came at {{1::dawn}}.","Il est venu à l'aube."
"He came at dawn.","Il est venu à {{1::l'aube}}."
"He's an {{1::absolute}} fool.","Il est complètement fou."
"There was no answer.","Il n'y {{1::eut}} pas de réponse."
"There was no {{1::response}}.","Il n'y eut pas de réponse."
"There was no response.","Il n'y {{1::eut}} pas de réponse."
"What's going to happen?","Que {{1::va-t-il}} arriver ?"
"I want to do it tonight.","Je veux le faire ce {{1::soir}}."
"{{1::it'll}} take time to do that.","Je prendrai le temps de faire ça."
"I'm a new student.","Je suis une nouvelle {{1::élève}}."
"Don't cut that {{1::wire}}.","Ne coupe pas ce fil."
"Don't cut that wire.","Ne coupe pas ce {{1::fil}}."
"It's in the town {{1::centre}}.","C'est dans le centre-ville."
"It's in the town centre.","C'est dans le {{1::centre-ville}}."
"Stop the {{1::advance}} of the enemy.","Arrêtez l'avancée de l'ennemi."
"I want a boyfriend.","Je veux un petit {{1::copain}}."
"Tom took a step {{1::backwards}}.","Tom a reculé d'un pas."
"You'll do whatever i say.","Tu {{1::feras}} ce que je dis."
"It {{1::failed}}.","Ça a échoué."
"It failed.","Ça a {{1::échoué}}."
