"English","French"
"My briefcase is full of papers.","Ma valise est pleine de {{c::papiers}}."
"I didn't think that you could do that.","Je ne pensais pas que vous {{c::pouviez}} faire cela."
"I think i {{c::swallowed}} a fly.","Je crois que j'ai avalé une mouche."
"Did he show you the picture?","Vous a-t-il montré la {{c::photographie}} ?"
"What are we supposed to do?","Que sommes-nous {{c::supposés}} faire ?"
"What are we supposed to do?","Que sommes-nous {{c::censés}} faire ?"
"I didn't translate this text myself.","Je n'ai pas {{c::traduit}} ce texte moi-même."
"He's on his last legs.","Il est au bout de ses {{c::forces}}."
"Do it the way he tells you to.","Faites-le de la manière qu'il vous {{c::indique}}."
"Are we being {{c::charged}} with something?","Sommes-nous accusées de quelque chose ?"
"How do you handle {{c::stress}}?","Comment gères-tu le stress ?"
"One more bottle of wine, please.","Une bouteille de vin {{c::supplémentaire}}, je vous prie."
"We didn't hear you come in.","Nous ne {{c::t'avons}} pas entendu entrer."
"Our town does not have a corps of firemen.","Notre ville n'a pas de corps de {{c::pompiers}}."
"I'll send a message to her.","Je vais lui {{c::envoyer}} un message."
"What was the {{c::outcome}} of the election?","Quel a été le résultat de l'élection?"
"Tom kissed mary, not {{c::alice}}.","Tom a embrassé marie, pas alice."
"Tom kissed mary, not alice.","Tom a embrassé marie, pas {{c::alice}}."
"He ordered them to {{c::release}} the prisoner.","Il leur ordonna de libérer le prisonnier."
"Tom is christmas shopping.","Tom fait ses {{c::achats}} de noël."
"We have to do this by ourselves.","Nous devons le faire {{c::nous-mêmes}}."
"He {{c::thanked}} tom for the present.","Il a remercié tom pour le cadeau."
"He thanked tom for the present.","Il a {{c::remercié}} tom pour le cadeau."
"What is the first song called?","Quel est le {{c::titre}} de la première chanson ?"
"They can't see me.","Ils ne {{c::peuvent}} pas me voir."
"Can i see the menu?","Puis-je voir le {{c::menu}} ?"
"Don't you think it's {{c::risky}}?","Ne penses-tu pas que ce soit risqué ?"
"{{c::it'd}} be a disaster.","Ce serait un désastre."
"The success {{c::resulted}} from your efforts.","Le succès est le fruit de tes efforts."
"Money's tight for me this month.","Je suis à court d'argent ce {{c::mois-ci}}."
"April is the {{c::fourth}} month of the year.","Avril est le quatrième mois de l'année."
"I don't think you can do this.","Je ne pense pas que vous {{c::puissiez}} faire ceci."
"He {{c::objects}} to our plan.","Il s'oppose à notre plan."
"I wanted to make sure you were all right.","Je voulais {{c::m'assurer}} que vous alliez bien."
"This bridge will not endure long.","Ce pont ne {{c::tiendra}} pas longtemps."
"The {{c::tale}} is familiar to us.","Ce conte nous est familier."
"What do you say to {{c::dining}} out together?","Que dites-vous de dîner dehors ensemble ?"
"The idea is {{c::typical}} of him.","L'idée est classique de sa part."
"It's not on the menu.","Ça ne {{c::figure}} pas sur le menu."
"I'm {{c::scheduled}} to have lunch with him.","Il est prévu que je déjeune avec lui."
"I can't read lips.","Je ne peux pas lire sur les {{c::lèvres}}."
"He finally {{c::accomplished}} the work.","Il a enfin terminé le travail."
"He showed up in the nick of time.","Il est arrivé à point {{c::nommé}}."
"Thanks for {{c::adding}} me on facebook.","Merci de m'avoir ajouté à facebook."
"Thanks for adding me on facebook.","Merci de m'avoir {{c::ajouté}} à facebook."
"Please correct my {{c::pronunciation}}.","Merci de corriger ma prononciation."
"Don't go into that area.","Ne va pas dans cette {{c::zone}}."
"My mom has psychic {{c::powers}}.","Ma mère a le don de prophétie."
"My mom has psychic {{c::powers}}.","Ma mère a le don de divination."
"This is a picture of my {{c::grandmother}}.","C'est une photo de ma grand-mère."
"This is a picture of my grandmother.","C'est une photo de ma {{c::grand-mère}}."
"Sami's body was found.","Le corps de sami a été {{c::retrouvé}}."
"The {{c::committee}} consists of fifteen people.","Le comité est composé de quinze personnes."
"Tom makes a lot of {{c::spelling}} mistakes.","Tom fait beaucoup de fautes d'orthographe."
"I've been to neither of those {{c::places}}.","Je n'ai été à aucun de ces endroits."
"I've been to neither of those places.","Je n'ai été à aucun de ces {{c::endroits}}."
"Tom took the ring off his finger.","Tom {{c::retira}} la bague de son doigt."
"I want to end this.","Je veux mettre un {{c::terme}} à ceci."
"He was {{c::sentenced}} to death.","Il fut condamné à mort."
"The dog is sitting by the {{c::bowl}}.","Le chien est assis près de la gamelle."
"We don't lock our {{c::doors}}.","Nous ne verrouillons pas nos portes."
"Your future is full of {{c::possibilities}}.","Votre avenir est plein de possibilités."
"Tom refused to provide a blood {{c::sample}}.","Tom refusa de fournir un échantillon de sang."
"The dream came true.","Le rêve s'est {{c::réalisé}}."
"He never {{c::loses}} hope.","Il ne perd jamais espoir."
"He heard the dog barking.","Il a entendu le chien {{c::aboyer}}."
"That's all he has.","C'est tout ce {{c::qu'il}} a."
"{{c::keiko}} is proud of her family.","Keiko est fière de sa famille."
"Tom returned to his office.","Tom {{c::retourna}} à son bureau."
