"English","French"
"I want a piece of {{c::candy}}.","Je veux un bonbon."
"I'm late.","Je suis en {{c::retard}}."
"I'm behind {{c::schedule}}.","Je suis en retard."
"I'm behind schedule.","Je suis en {{c::retard}}."
"I'm running late.","Je suis en {{c::retard}}."
"I don't want to cook.","Je ne veux pas {{c::cuisiner}}."
"You're going to miss me.","Je vais vous {{c::manquer}}."
"I don't want to forget.","Je ne veux pas {{c::oublier}}."
"I {{c::owe}} you so much.","Je vous dois tant."
"I owe you so much.","Je vous dois {{c::tant}}."
"I don't want to listen to you.","Je ne veux pas {{c::t'entendre}}."
"I don't want dinner.","Je ne veux pas {{c::souper}}."
"I don't want to {{c::share}}.","Je ne veux pas partager."
"I don't want to share.","Je ne veux pas {{c::partager}}."
"I ate you.","Je vous ai {{c::mangé}}."
"I will come with you.","Je vais vous {{c::accompagner}}."
"I will {{c::accompany}} you.","Je vais vous accompagner."
"I will accompany you.","Je vais vous {{c::accompagner}}."
"I had to see you.","Je {{c::devais}} vous voir."
"I don't want to {{c::suffer}}.","Je ne veux pas souffrir."
"I don't want to suffer.","Je ne veux pas {{c::souffrir}}."
"I don't want to be in pain.","Je ne veux pas {{c::souffrir}}."
"I don't want to forget it.","Je ne veux pas {{c::l'oublier}}."
"I don't want to say ""{{c::hello}}"".","Je ne veux pas saluer."
"I don't want to {{c::grow}} up.","Je ne veux pas grandir."
"I don't want to {{c::gain}} weight.","Je ne veux pas grossir."
"I don't want to {{c::offend}} you.","Je ne veux pas t'offenser."
"I saw you.","Je vous ai {{c::vue}}."
"I don't want to {{c::piss}} him off.","Je ne veux pas l'énerver."
"I don't want to {{c::offend}} you.","Je ne veux pas t'offusquer."
"I'm angry.","Je suis en {{c::colère}}."
"She found it.","Elle le {{c::trouva}}."
"I can't {{c::even}}.","Je ne peux même pas."
"I can't even.","Je ne peux {{c::même}} pas."
"She hit him.","Elle le {{c::frappa}}."
"She knows who he is.","Elle le {{c::connait}}."
"She was asking for it.","Elle le {{c::cherchait}}."
"She {{c::tempted}} him.","Elle le tenta."
"She tempted him.","Elle le {{c::tenta}}."
"She {{c::despises}} him.","Elle le méprise."
"She shot him.","Elle le {{c::descendit}}."
"She used to hate him.","Elle le {{c::détestait}}."
"She denied it.","Elle le {{c::nia}}."
"{{c::she'll}} find him.","Elle le trouvera."
"She'll find him.","Elle le {{c::trouvera}}."
"She was asking for it.","Elle le {{c::demandait}}."
"She woke him up.","Elle le {{c::réveilla}}."
"I'm {{c::first}}.","Je suis en premier."
"I'm first.","Je suis en {{c::premier}}."
"She {{c::hates}} him.","Elle le hait."
"I must leave you.","Je dois vous {{c::quitter}}."
"She {{c::rejected}} him.","Elle le rejeta."
"She {{c::threatened}} him.","Elle le menaça."
"She {{c::slapped}} his face.","Elle le gifla."
"She {{c::bit}} him.","Elle le mordit."
"She {{c::slapped}} him.","Elle le gifla."
"She {{c::stabbed}} him.","Elle le poignarda."
"She {{c::scolded}} him.","Elle le gronda."
"She {{c::pointed}} at him.","Elle le désigna."
"She {{c::scolded}} him.","Elle le sermonna."
"She {{c::teased}} him.","Elle le taquina."
"She {{c::fooled}} him.","Elle le berna."
"She {{c::tied}} him up.","Elle le ligota."
"Come to us.","{{c::venez}} à nous."
"I'm on my way.","Je suis en {{c::chemin}}."
"I'm on {{c::vacation}}.","Je suis en vacances."
"I'm on vacation.","Je suis en {{c::vacances}}."
"I'm on {{c::holiday}}.","Je suis en vacances."
"I'm on holiday.","Je suis en {{c::vacances}}."
"I'm in the eleventh grade.","Je suis en {{c::première}}."
"I am in the {{c::second}} year of high school.","Je suis en première."
"I am in the second year of high school.","Je suis en {{c::première}}."
"I'm an eleventh grader.","Je suis en {{c::première}}."
"I'm a {{c::junior}} in high school.","Je suis en première."
"I'm in the {{c::second}} year of high school.","Je suis en première."
"I'm on my way.","Je suis en {{c::route}}."
"I'm safe.","Je suis en {{c::sécurité}}."
"I have to examine you.","Je dois vous {{c::examiner}}."
"I'm on a {{c::boat}}.","Je suis en bateau."
"I'm on a boat.","Je suis en {{c::bateau}}."
"I was {{c::born}} in 1960.","Je suis né en 1960."
"I was born in 1960.","Je suis {{c::né}} en 1960."
"I was {{c::born}} in 1979.","Je suis né en 1979."
"I was born in 1979.","Je suis {{c::né}} en 1979."
"I was {{c::born}} in 1972.","Je suis né en 1972."
"I was born in 1972.","Je suis {{c::né}} en 1972."
"I'm in australia.","Je suis en {{c::australie}}."
"He doesn't want it.","Il ne la {{c::veut}} pas."
"I'm in {{c::prison}}.","Je suis en prison."
"I'm in prison.","Je suis en {{c::prison}}."
"I'm in {{c::danger}}.","Je suis en danger."
"I'm in danger.","Je suis en {{c::danger}}."
"He got the {{c::ball}}.","Il a le ballon."
"He got the ball.","Il a le {{c::ballon}}."
"He didn't know that.","Il ne le {{c::savait}} pas."
"I'm upstairs.","Je suis en {{c::haut}}."
"I'm up here.","Je suis en {{c::haut}}."
"I have been expecting you.","Je vous ai {{c::attendu}}."
"I'm fit.","Je suis en {{c::forme}}."
"I'm on {{c::duty}}.","Je suis en service."
