"English","French"
"Don't eat too many sweets.","Ne mange pas trop de {{1::bonbons}}."
"How many {{1::sandwiches}} are there left?","Combien de sandwichs restent-ils ?"
"He was {{1::nowhere}} to be seen.","Il était introuvable."
"I'm satisfied with his progress.","Je suis satisfait de ses {{1::progrès}}."
"Stand {{1::aside}}.","Reste à l'écart."
"Stand aside.","Reste à {{1::l'écart}}."
"Stay away.","Reste à {{1::l'écart}}."
"Keep clear.","Reste à {{1::l'écart}}."
"The train {{1::gathered}} speed.","Le train prit de la vitesse."
"The train picked up {{1::speed}}.","Le train prit de la vitesse."
"The train {{1::gained}} speed.","Le train prit de la vitesse."
"Have you {{1::spoken}} to tom?","As-tu parlé à tom ?"
"I have no {{1::weapons}}.","Je ne dispose d'aucune arme."
"I have no weapons.","Je ne dispose {{1::d'aucune}} arme."
"He is trying to {{1::commit}} suicide.","Il essaye de se suicider."
"He is trying to commit suicide.","Il essaye de se {{1::suicider}}."
"I can talk for a bit.","Je {{1::peu}}x parler un {{1::peu}}."
"I can speak a little.","Je {{1::peu}}x parler un {{1::peu}}."
"Let's hope not.","{{1::espérons}} que non."
"I'm familiar with such things.","Je suis {{1::familier}} de ces choses."
"Don't ask too many questions.","Ne {{1::posez}} pas trop de questions."
"I'm full of {{1::confidence}} today.","Je suis plein de confiance, aujourd'hui."
"I don't have any evidence.","Je ne dispose {{1::d'aucune}} preuve."
"I don't do {{1::drugs}}.","Je ne fais pas dans la drogue."
"I don't do drugs.","Je ne fais pas dans la {{1::drogue}}."
"People don't change.","Les gens ne {{1::changent}} pas."
"I'm looking forward to {{1::hearing}} from you.","J'attends de vos nouvelles."
"She didn't show up.","Elle ne se {{1::montra}} pas."
"I'm sure of my {{1::rights}}.","Je suis certain de mes droits."
"I'm sure of my rights.","Je suis certain de mes {{1::droits}}."
"Time is a mystery.","Le temps est un {{1::mystère}}."
"Enjoy your {{1::holidays}}.","Profite de tes vacances."
"Don't {{1::stare}} at people.","Ne fixez pas les gens."
"Help me out here.","{{1::aide-moi}} à sortir de là !"
"{{1::comb}} your hair before you go out.","Coiffe-toi avant de sortir."
"That was the {{1::basic}} idea.","C'était l'idée de base."
"That was the basic idea.","C'était l'idée de {{1::base}}."
"I guess not.","{{1::j'imagine}} que non."
"She's got a point.","Elle a un {{1::argument}}."
"Tell them about your {{1::holidays}}!","Parle-leur de tes vacances !"
"I'm not allowed to talk.","Je ne suis pas {{1::autorisé}} à parler."
"Help me out here.","{{1::aidez-moi}} à sortir de là !"
"I don't have any {{1::furniture}}.","Je ne dispose d'aucun mobilier."
"What happened?","Que {{1::s'est-il}} passé ?"
"I don't know {{1::everybody}}.","Je ne connais pas tout le monde."
"It's already 10 {{1::p}}.m.","Il est déjà 22 h."
"Help me out.","{{1::aide-moi}} à sortir."
"Sweet {{1::dreams}}!","Fais de beaux rêves !"
"I am growing {{1::breasts}}.","Il me pousse de la poitrine."
"I am growing breasts.","Il me pousse de la {{1::poitrine}}."
"I am an {{1::ordinary}} person.","Je suis une personne ordinaire."
"Tom is in {{1::heaven}}.","Tom est au paradis."
"Tom is in heaven.","Tom est au {{1::paradis}}."
"Tom was there.","Tom {{1::y}} était."
"Tom's a rich kid.","Tom est un {{1::gosse}} de riche."
"I know where the key is.","Je sais où est la {{1::clef}}."
"Are you satisfied with the hotel?","Es-tu satisfait de {{1::l'hôtel}}?"
"I was the last in line.","J'étais le dernier de la {{1::file}}."
"Help me out.","{{1::aidez-moi}} à sortir."
"Tom is down in the {{1::basement}}.","Tom est au sous-sol."
"He is not guilty of murder.","Il n'est pas coupable de {{1::meurtre}}."
"You won't be ready.","Tu ne {{1::seras}} pas prêt."
"You will not be ready.","Tu ne {{1::seras}} pas prêt."
"Tom is with the {{1::fbi}}.","Tom est au fbi."
"I'm aware of my {{1::responsibilities}}.","Je suis conscient de mes responsabilités."
"I'm aware of my responsibilities.","Je suis conscient de mes {{1::responsabilités}}."
"She tried not to look at him.","Elle {{1::essayait}} de ne pas le regarder."
"Not much time is {{1::required}}.","Peu de temps est requis."
"It's {{1::midnight}} already.","Il est déjà minuit."
"It's midnight already.","Il est déjà {{1::minuit}}."
"He {{1::talks}} a lot.","Il parle beaucoup."
"I'm going to attend the meeting.","Je vais {{1::assister}} à la réunion."
"What would you like?","Qu'est-ce que vous {{1::voudriez}} ?"
"Let's go {{1::west}}.","Allons à l'ouest."
"Let's go west.","Allons à {{1::l'ouest}}."
"Never tell lies.","Ne dites jamais de {{1::mensonges}}."
"Never tell a lie.","Ne dites jamais de {{1::mensonges}}."
"I know who you are.","Je sais qui tu {{1::es}}."
"Sami was talking about jesus.","Sami parlait de {{1::jésus}}."
"Who is {{1::sami's}} father?","Qui est le père de sami ?"
"Who is sami's father?","Qui est le père de {{1::sami}} ?"
"Tom is a bookworm.","Tom est un {{1::rat}} de bibliothèque."
"Enjoy your {{1::holidays}}.","Profitez de vos vacances."
"What do you {{1::desire}}?","Qu'est-ce que vous désirez ?"
"Ziri {{1::exploded}}.","Ziri explosa de colère."
"Have you {{1::spoken}} to tom?","Avez-vous parlé à tom ?"
"Can i change the {{1::channel}}?","Puis-je changer de chaîne ?"
"Can i change the channel?","Puis-je changer de {{1::chaîne}} ?"
"I'm out of {{1::shape}} today.","Je suis pas en forme aujourd'hui."
"Let's go by bicycle.","{{1::allons-y}} à vélo."
"Use {{1::logic}}.","Fais preuve de logique."
"Use logic.","Fais preuve de {{1::logique}}."
"This is a war crime.","C'est un {{1::crime}} de guerre."
"It's now {{1::2:30}}.","Maintenant, il est 2:30."
"Bring a lunch.","{{1::apporte}} à déjeuner !"
"I just wanted to be {{1::popular}}.","J'essayais juste de plaire."
"It's ten o'clock.","Il est {{1::dix}} heures."
"I'm not at your {{1::disposal}}.","Je ne suis pas à ta disposition."
"{{1::pour}} yourselves drinks.","Servez-vous à boire."
"Start counting.","Commence à {{1::compter}}."
