"English","French"
"You have beautiful hands.","Tu as de {{c::belles}} mains."
"There are no {{c::comments}} yet.","Il n'y a encore pas de commentaires."
"There are no comments yet.","Il n'y a encore pas de {{c::commentaires}}."
"There aren't any more {{c::comments}}.","Il n'y a pas encore de commentaires."
"There aren't any more comments.","Il n'y a pas encore de {{c::commentaires}}."
"There are no {{c::comments}} yet.","Il n'y a pas encore de commentaires."
"There are no comments yet.","Il n'y a pas encore de {{c::commentaires}}."
"You're {{c::incredible}}.","Vous êtes incroyable."
"Tom was {{c::humiliated}}.","Tom était humilié."
"Tom was {{c::hilarious}}.","Tom était hilarant."
"It's time to turn the page.","Il est temps de {{c::tourner}} la page."
"I know what it {{c::feels}} like.","Je sais ce que l'on ressent."
"Tom was {{c::nowhere}} in sight.","Tom était introuvable."
"Tom was {{c::surrounded}}.","Tom était encerclé."
"I {{c::faced}} the champion.","J'ai affronté le champion."
"I learned a {{c::valuable}} lesson.","Je pris une précieuse leçon."
"Don't forget to open the window.","N'oubliez pas {{c::d'ouvrir}} la fenêtre."
"I wasn't {{c::informed}}.","On ne m'a pas informé."
"I want to be {{c::happier}}.","Je veux être plus heureuse."
"That can't last.","Cela ne peut pas {{c::durer}}."
"May i offer you a glass?","Je peux vous {{c::offrir}} un verre ?"
"What are you {{c::accusing}} me of?","De quoi est-ce que tu m'accuses ?"
"They don't seem happy.","Ils ne {{c::semblent}} pas heureux."
"You're being silly.","Vous êtes {{c::idiote}}."
"She knows nothing about the birds and the {{c::bees}}.","Elle ignore tout de la sexualité."
"This is the boy i think about.","C'est le garçon {{c::auquel}} je pense."
"You are human.","Vous êtes {{c::humains}}."
"You're a foreigner.","Vous êtes {{c::étrangère}}."
"You will get the right to choose.","Tu {{c::auras}} le droit de choisir."
"You're stuck.","Vous êtes {{c::planté}}."
"He doesn't even notice me.","Il ne me {{c::remarque}} même pas."
"Man has the gift of speech.","L'homme a le {{c::don}} de la parole."
"They can't work.","Ils ne {{c::peuvent}} pas travailler."
"Don't forget to turn the light off.","N'oublie pas {{c::d'éteindre}} la lumière."
"Tell everybody.","{{c::dis-le}} à tout le monde."
"I thought you'd cry.","Je pensais que tu {{c::allais}} pleurer."
"You're sick.","Vous êtes {{c::malades}}."
"I'm going to the center of the city.","Je me rends au {{c::centre-ville}}."
"He was {{c::discharged}} from the army.","Il a été déchargé de l'armée."
"That's 3000 yen {{c::altogether}}.","Le tout fait 3000 yens."
"How old is this book?","De quand {{c::date}} ce livre?"
"You're old.","Vous êtes {{c::vieilles}}."
"You look {{c::incredible}}.","Vous êtes superbe."
"You look incredible.","Vous êtes {{c::superbe}}."
"My head {{c::feels}} heavy.","J'ai la tête lourde."
"You're dirty.","Vous êtes {{c::sales}}."
"Tom was watching him {{c::sow}} salad.","Tom le regardait semer de la salade."
"You're famous.","Vous êtes {{c::connue}}."
"She {{c::urged}} him to do the job.","Elle le pressa de faire le travail."
"You're the teacher.","Vous êtes {{c::l'instituteur}}."
"Could you make room for me?","{{c::pourriez-vous}} me faire de la place ?"
"You're satisfied.","Vous êtes {{c::contents}}."
"You're cute.","Vous êtes {{c::mignons}}."
