"English","French"
"I'm {{c::beyond}} happy!","Je suis plus qu'heureux !"
"I'm {{c::beyond}} happy!","Je suis plus qu'heureux."
"I've just {{c::spoken}} to him.","Je viens de lui parler."
"I'm not the boss.","Je ne suis pas la {{c::patronne}}."
"What is it that you want me to do?","Que veux-tu que je {{c::fasse}} ?"
"What do you want me to do?","Que veux-tu que je {{c::fasse}} ?"
"What do you want me to do?","Que veux-tu que je {{c::fasse}} ?"
"What do you want me to say?","Que veux-tu que je {{c::dise}} ?"
"{{c::you'll}} have no problem.","Vous n'aurez pas de problème."
"{{c::she's}} here.","Elle est ici."
"What do you want me to say?","Que voulez-vous que je {{c::dise}} ?"
"Tom will {{c::enjoy}} doing that.","Tom appréciera de le faire."
"He is on the {{c::radio}}.","Il est à la radio."
"He is on the radio.","Il est à la {{c::radio}}."
"I take care of my {{c::grandfather}}.","Je m'occupe de mon grand-père."
"I'm taking care of my {{c::grandfather}}.","Je m'occupe de mon grand-père."
"Can we do it?","{{c::pouvons-nous}} le faire ?"
"This is only the beginning of it.","C'est que le {{c::début}}."
"I just {{c::dropped}} in.","Je ne fais que passer."
"I just dropped in.","Je ne fais que {{c::passer}}."
"Just {{c::passing}} through.","Je ne fais que passer."
"Just passing through.","Je ne fais que {{c::passer}}."
"I'm just looking around.","Je ne fais que {{c::regarder}}."
"I suggest you leave.","Je te {{c::suggère}} de partir."
"Could i do it?","{{c::pourrais-je}} le faire ?"
"I {{c::assure}} you of my support.","Je t'assure de mon soutien."
"Can he do it?","{{c::peut-il}} le faire ?"
"I think, therefore i {{c::flee}}.","Je pense, donc je fuis."
"I hate vacations.","Je déteste les {{c::vacances}}."
"Can we do it?","{{c::peut-on}} le faire ?"
"Tom doesn't have {{c::hair}}.","Tom n'a pas de cheveux."
"Tom doesn't have hair.","Tom n'a pas de {{c::cheveux}}."
"I am asking you for {{c::patience}}.","Je vous demande de la patience."
"I am asking you for patience.","Je vous demande de la {{c::patience}}."
"I'm just beginning.","Je ne fais que {{c::commencer}}."
"I hate {{c::dogs}}.","Je déteste les chiens."
"I hate dogs.","Je déteste les {{c::chiens}}."
"I'll return {{c::shortly}}.","Je reviens tout de suite."
"You have no {{c::heart}}.","Vous n'avez pas de cœur."
"You have no heart.","Vous {{c::n'avez}} pas de cœur."
"You don't have a {{c::heart}}.","Vous n'avez pas de cœur."
"You don't have a heart.","Vous {{c::n'avez}} pas de cœur."
"I hate {{c::rules}}.","Je déteste les règles."
"I hate rules.","Je déteste les {{c::règles}}."
"I'd love to do it.","{{c::j'adorerais}} le faire."
"What would you have me do?","Que {{c::voudrais-tu}} que je fasse ?"
"Can she do it?","{{c::peut-elle}} le faire ?"
"Tom shut up.","Tom {{c::s'est}} tu."
"Tom stopped talking.","Tom {{c::s'est}} tu."
"Tom fell {{c::silent}}.","Tom s'est tu."
"Tom fell silent.","Tom {{c::s'est}} tu."
"I stop {{c::straight}} away.","Je termine tout de suite."
"I stop straight away.","Je {{c::termine}} tout de suite."
"Please come again.","Je te prie de {{c::revenir}}."
"I want to change {{c::jobs}}.","Je veux changer de travail."
"I want to change jobs.","Je veux {{c::changer}} de travail."
"Cool {{c::tattoo}}!","Pas mal le tatouage !"
"Cool tattoo!","Pas mal le {{c::tatouage}} !"
"I beg your pardon.","Je te prie de {{c::m'excuser}}."
"I watch the {{c::birds}}.","Je regarde les oiseaux."
"I watch the birds.","Je regarde les {{c::oiseaux}}."
"Only joking.","Je ne fais que {{c::plaisanter}}."
"Just kidding.","Je ne fais que {{c::plaisanter}}."
"I know the {{c::consequences}}.","Je connais les conséquences."
"I know the consequences.","Je connais les {{c::conséquences}}."
"I'm looking for a house.","Je {{c::recherche}} une maison."
"I’m indeed.","Je le suis en {{c::effet}}."
"I hate {{c::mice}}.","Je déteste les souris."
"I'm coming {{c::tonight}}.","Je viens ce soir."
"Tom doesn't have any {{c::brothers}}.","Tom n'a pas de frères."
"Tom doesn't have any brothers.","Tom n'a pas de {{c::frères}}."
"I prefer {{c::dogs}}.","Je préfère les chiens."
"I prefer dogs.","Je préfère les {{c::chiens}}."
"It's in the {{c::cellar}}.","C'est à la cave."
"It's in the cellar.","C'est à la {{c::cave}}."
"I hate {{c::maths}}.","Je déteste les maths."
"I hate maths.","Je déteste les {{c::maths}}."
"I hate {{c::math}}.","Je déteste les maths."
"I hate math.","Je déteste les {{c::maths}}."
"I'm at the {{c::office}}.","Je suis au bureau."
"I'm at the office.","Je suis au {{c::bureau}}."
"I hate {{c::computers}}.","Je déteste les ordinateurs."
"I hate computers.","Je déteste les {{c::ordinateurs}}."
"Tom doesn't have a {{c::ticket}}.","Tom n'a pas de billet."
"Tom doesn't have a ticket.","Tom n'a pas de {{c::billet}}."
"I hate {{c::secrets}}.","Je déteste les secrets."
"I hate secrets.","Je déteste les {{c::secrets}}."
"I hate {{c::spiders}}.","Je déteste les araignées."
"I hate spiders.","Je déteste les {{c::araignées}}."
"I hate {{c::tomatoes}}.","Je déteste les tomates."
"I hate tomatoes.","Je déteste les {{c::tomates}}."
"I hate {{c::parties}}.","Je déteste les fêtes."
"I hate parties.","Je déteste les {{c::fêtes}}."
"I hate {{c::carrots}}.","Je déteste les carottes."
"I hate carrots.","Je déteste les {{c::carottes}}."
"I hate {{c::surprises}}.","Je déteste les surprises."
"I hate surprises.","Je déteste les {{c::surprises}}."
"I hate {{c::insects}}.","Je déteste les insectes."
"I hate insects.","Je déteste les {{c::insectes}}."
"I hate {{c::mosquitoes}}.","Je déteste les moustiques."
