"English","French"
"I'm not your {{1::baby}}.","Je ne suis pas ton bébé."
"I'm not your baby.","Je ne suis pas ton {{1::bébé}}."
"I want to learn {{1::swedish}}.","Je veux apprendre le suédois."
"I want to learn swedish.","Je veux apprendre le {{1::suédois}}."
"{{1::lead}} the way.","Montrez le chemin."
"I'll {{1::pack}}.","Je ferai ma valise."
"I'll pack.","Je ferai ma {{1::valise}}."
"Wood {{1::floats}} in water.","Le bois flotte."
"Wood {{1::floats}}.","Le bois flotte."
"Look down at the floor.","Regardez le {{1::sol}}."
"I'd love to meet him.","{{1::j'adorerais}} le rencontrer."
"She is thirty-one.","Elle a 31 {{1::ans}}."
"She is {{1::eight}}.","Elle a 8 ans."
"She is eight.","Elle a 8 {{1::ans}}."
"She's {{1::eight}} years old.","Elle a 8 ans."
"She's eight years old.","Elle a 8 {{1::ans}}."
"Duty {{1::calls}}.","Le devoir m'appelle."
"Look at the {{1::blackboard}}.","Regardez le tableau."
"I'm {{1::worth}} more than this.","Je vaux mieux que ça."
"The {{1::restaurant}} is beautiful.","Le restaurant est beau."
"The restaurant is beautiful.","Le {{1::restaurant}} est beau."
"I wanted your {{1::cooperation}}.","Je voulais votre coopération."
"I wanted your cooperation.","Je voulais votre {{1::coopération}}."
"The {{1::wood}} is hard.","Le bois est dur."
"Watch the {{1::front}}.","Surveille le devant."
"The bus is {{1::dirty}}.","Le bus est sale."
"The bus is dirty.","Le bus est {{1::sale}}."
"Go through the market.","{{1::traverse}} le marché."
"The cat is {{1::brown}}.","Le chat est marron."
"The cat is brown.","Le chat est {{1::marron}}."
"The door is locked.","La porte est {{1::verrouillée}}."
"The door's locked.","La porte est {{1::verrouillée}}."
"I'll tell you a {{1::story}}.","Je vous raconterai une histoire."
"The {{1::mail}} has arrived.","Le courrier est arrivé."
"The mail has arrived.","Le {{1::courrier}} est arrivé."
"You love them.","Tu les {{1::aimes}}."
"{{1::communication}} is good.","La communication est bonne."
"The fish {{1::smells}} bad.","Le poisson pue."
"The coffee is {{1::bitter}}.","Le café est amer."
"The coffee is bitter.","Le café est {{1::amer}}."
"I thought i was being smart.","Je pensais être {{1::malin}}."
"A {{1::lion}} is strong.","Le lion est fort."
"Tom is taking a {{1::nap}}.","Tom fait la sieste."
"Tom is taking a nap.","Tom fait la {{1::sieste}}."
"You don't deserve to live.","Tu ne {{1::mérites}} pas de vivre."
"I want to file a {{1::complaint}}.","Je veux déposer plainte."
"I want to file a complaint.","Je veux {{1::déposer}} plainte."
"The {{1::king}} is ill.","Le roi est malade."
"The king is ill.","Le {{1::roi}} est malade."
"{{1::tobacco}} arrived.","Le tabac est arrivé."
"Tobacco arrived.","Le {{1::tabac}} est arrivé."
"The coffee is {{1::nasty}}.","Le café est dégueulasse."
"Turn on the ignition.","Mets le {{1::contact}} !"
"I want the red balloon.","Je veux le {{1::ballon}} rouge."
"I didn't wait in {{1::line}}.","Je n'ai pas fait la queue."
"I didn't wait in line.","Je n'ai pas fait la {{1::queue}}."
"Here comes the waiter.","Voici le {{1::serveur}} !"
"Here comes the {{1::server}}.","Voici le serveur !"
"Here comes the server.","Voici le {{1::serveur}} !"
"I can hear the {{1::wind}}.","J'entends le vent."
"The baby is {{1::crawling}}.","Le bébé rampe."
"The {{1::ham}} arrived.","Le jambon est arrivé."
"I didn't {{1::weigh}} their bags.","Je n'alourdis pas leurs sacs."
"Here's the {{1::link}}.","Voici le lien."
"The wind is shifting.","Le vent {{1::tourne}}."
"Do you work on mondays?","{{1::travaillez-vous}} le lundi ?"
"The ship is {{1::sinking}}.","Le bateau coule."
"The ship is sinking.","Le bateau {{1::coule}}."
"The ship is {{1::sinking}}!","Le bateau coule !"
"The ship is sinking!","Le bateau {{1::coule}} !"
"Take the {{1::wheel}}.","Prenez le volant."
"The wind {{1::blows}}.","Le vent souffle."
"The wind blows.","Le vent {{1::souffle}}."
"The wind is {{1::blowing}}.","Le vent souffle."
"Sami is the {{1::burglar}}.","Sami est la cambrioleuse."
"I want to go there again.","Je souhaite y {{1::retourner}}."
"Bring me the newspaper.","{{1::apporte-moi}} le journal."
"Class {{1::dismissed}}.","Le cours est terminé."
"I'll make a {{1::copy}} for you.","Je vous ferai une copie."
"I'll make a copy for you.","Je vous ferai une {{1::copie}}."
"Bring me the newspaper.","{{1::apportez-moi}} le journal."
"I like blue.","J'apprécie le {{1::bleu}}."
"Cut off the {{1::power}}.","Coupe le courant."
"Cut off the power.","{{1::coupe}} le courant."
"Cut the {{1::power}} off.","Coupe le courant."
"Cut the power off.","{{1::coupe}} le courant."
"The bus is slow.","Le bus est {{1::lent}}."
"Read more.","Lire la {{1::suite}}."
"I want to know the reason.","Je veux {{1::connaître}} la raison."
"Let go of my {{1::arm}}.","Lâche-moi le bras."
"Do you work on sundays?","{{1::travaillez-vous}} le dimanche ?"
"Is the bath ready?","Le {{1::bain}} est prêt ?"
"I can teach french.","Je peux {{1::enseigner}} le français."
"The {{1::concert}} is over.","Le concert est fini."
"The concert is over.","Le {{1::concert}} est fini."
"I thought him very {{1::clever}}.","Je le trouvais très intelligent."
"Lunch is ready.","Le {{1::repas}} est prêt."
"Here's to your health!","À votre {{1::santé}} !"
"Cheers!","À votre {{1::santé}} !"
"I am not your enemy.","Je ne suis pas ton {{1::ennemi}}."
